Point Cloud Visibility
87
Visibility for camera IMG_20241230_135636.jpg
689
1674 1957.99 759.525
1742 1060.49 760.307
1759 1190.21 947.256
1771 1609.44 799.19
1777 1934.32 815.481
1795 777.361 701.702
1821 1221 933.897
1823 1265.84 946.463
1825 1302.66 673.327
1836 1602.82 806.89
1846 1875.81 815.36
1847 1878.17 791.061
1926 1591.52 671.886
1944 763.967 702.203
2054 1957.99 759.525
2120 1056.69 870.99
2123 1100.51 909.299
2125 1134.81 687.98
2233 1400.75 763.874
2234 1438.12 690.007
2241 1841.7 731.03
2329 1618.32 807.812
2333 1848.67 814.566
2336 1962.06 828.825
2430 1446.34 787.725
2434 1877.49 743.821
2435 1877.49 743.821
2498 1085.05 758.656
2522 1660.27 824.391
2523 1664.07 860.842
2586 1167.13 900.152
2607 1615.13 658.379
2608 1616.21 658.339
2609 1632.98 739.222
2619 1879.03 770.281
2620 1877.9 860.767
2621 1915.71 764.721
2672 982.415 844.62
2703 1482.2 683
2704 1482.2 683
2720 1842.21 750.184
2722 1921.99 880.211
2794 1287.84 778.694
2811 1925.02 769.468
2813 1976.32 828.955
2814 2190.72 827.564
2892 1532.37 770.035
2898 1687.27 774.528
2899 1696.29 732.951
2913 2102.64 730.996
2976 1427.52 888.154
2978 1454.37 888.108
2979 1454.37 888.108
2985 1699.05 855.937
2989 1860.91 831.15
2990 1868.6 784.845
2994 1904.33 769.189
2995 1922.23 758.428
2996 1946.35 680.543
2997 1932.16 727.049
3056 1222.88 678.707
3066 1359.28 679.341
3084 1603.23 833.371
3087 1704.29 753.849
3091 1922.15 849.22
3092 2061.72 734.401
3162 1610.84 805.279
3167 1698.1 885.369
3173 2127.16 757.886
3174 2171.93 774.699
3175 2171.93 774.699
3261 1890.06 849.867
3263 1898.67 831.82
3317 1461.16 827.693
3328 1696.29 732.951
3337 1943 884.736
3377 1115.07 766.726
3410 1618 867.054
3412 1699.34 709.559
3419 1986.95 831.244
3420 2008.96 766.145
3449 1101.98 787.898
3457 1230.42 687.817
3461 1287.35 788.323
3466 1315.32 778.464
3485 1633.66 718.314
3486 1653.3 715.536
3504 2157.13 834.748
3540 895.547 799.435
3551 1072.74 725.721
3558 1127.33 810.41
3562 1137.12 787.372
3604 1642 654.621
3608 1687.1 669.061
3609 1680.15 884.217
3612 1731.67 698.705
3619 1856.75 876.152
3624 1911.85 830.766
3625 1966.98 690.536
3626 1956.68 845.139
3627 2235.07 756.038
3654 1089.25 643.56
3673 1314.85 790.826
3690 1706.19 805.308
3693 1834.98 794.22
3694 1834.98 794.22
3695 1886.97 774.225
3708 813.051 696.654
3727 1101.48 760.884
3764 1566.97 903.07
3771 1644.04 716.695
3779 2176.75 801.474
3793 573.102 741.729
3795 576.695 760.724
3796 576.695 760.724
3838 1431.38 709.795
3839 1447.89 715.214
3865 1837 874.799
3869 1874.72 712.241
3877 2019.96 791.972
3878 2147.99 829.148
3879 2147.99 829.148
3880 2153.73 738.549
3891 777.361 701.702
3993 2237.18 834.596
4017 1024.15 658.286
4018 1024.15 658.286
4031 1142.02 716.879
4053 1392.82 715.429
4059 1644.04 716.695
4060 1664.92 806.986
4073 2221.27 712.352
4094 1298.07 793.733
4097 1446.34 787.725
4131 1184.96 754.162
4147 1452.53 726.262
4175 2098.43 681.018
4228 600.013 672.316
4230 603.98 848.85
4242 1039.85 643.524
4257 1303.39 880.565
4271 1732.61 709.375
4288 1984.29 850.915
4294 2122.58 819.588
4301 661.69 765.092
4302 763.967 702.203
4317 1204.2 732.037
4322 1304.74 920.234
4324 1324.65 742.454
4325 1324.02 671.88
4338 1687.78 799.99
4345 2025.56 773.883
4348 2137.28 858.341
4350 2222.55 711.78
4351 2247.81 760.277
4366 842.541 803.761
4373 1068.79 787.201
4374 1094.77 756.678
4376 1099.97 740.111
4391 1303.93 755.709
4394 1409.38 704.523
4395 1409.38 704.523
4397 1505.99 804.895
4423 2096.84 887.494
4424 2096.84 887.494
4425 2123.6 843.788
4429 805.975 808.694
4430 865.755 778.424
4431 944.253 765.19
4432 1036.04 685.703
4436 1097.97 773.193
4440 1115.07 766.726
4441 1153.64 772.138
4449 1279.89 703.974
4452 1315.32 778.464
4453 1342.98 893.726
4456 1435.2 718.125
4458 1566.4 977.393
4459 1620.12 823.579
4464 1871.48 658.302
4465 1919.19 689.844
4474 2200.37 872.627
4475 2200.37 872.627
4499 1324.01 682.919
4507 1672.02 746.281
4520 1910.12 663.39
4524 2155.08 758.008
4532 497.424 797.171
4537 568.98 679.061
4539 756.338 720.708
4546 879.743 795.916
4553 1310.95 804.813
4555 1558.01 724.669
4560 2263.12 719.912
4567 714.387 738.794
4572 890.198 943.838
4574 943.433 868.976
4577 1040.89 679.543
4578 1040.89 679.543
4579 1040.95 743.012
4585 1218.49 701.404
4591 1362.35 760.142
4592 1384.09 675.004
4597 1503.23 854.984
4598 1642.67 686.096
4606 1855.08 693.449
4625 532.323 717.585
4628 585.94 657.706
4631 660.505 764.104
4636 832.687 772.114
4637 832.687 772.114
4642 1124.8 843.847
4643 1143.06 699.717
4644 1152.13 746.163
4651 1310.95 804.813
4656 1366.35 706.492
4671 2089.01 717.106
4688 343.914 715.841
4689 344.107 711.273
4692 358.271 866.228
4694 368.427 865.477
4696 379.895 745.419
4697 379.895 745.419
4698 382.377 701.49
4702 386.159 720.166
4703 390.399 865.608
4705 406.58 682.204
4708 409.126 697.151
4712 413.024 754.416
4713 413.912 797.871
4718 421.914 751.662
4720 429.732 744.164
4721 437.074 691.475
4729 519.239 858.148
4731 557.281 681.395
4733 605.079 754.976
4734 621.566 649.258
4735 633.653 890.506
4742 867.481 897.095
4746 993.12 747.64
4749 1126.12 880.951
4753 1224.1 711.148
4754 1222.88 678.707
4760 1575.11 726.562
4761 1580.37 672.477
4764 1820.83 725.265
4773 2464.26 664.852
4776 309.313 712.72
4780 331.234 754.32
4785 419.52 695.237
4788 452.67 862.224
4794 570.05 855.956
4797 596.345 854.697
4798 616.051 732.94
4799 619.943 837.937
4801 653.959 850.856
4802 656.004 661.869
4803 694.07 735.734
4808 796.493 964.605
4810 864.807 948.621
4814 943.433 868.976
4815 943.227 869.77
4816 1035.11 692.5
4817 1063.69 913.979
4818 1095.08 793.363
4823 1185.31 677.332
4824 1187.03 909.675
4827 1220.52 711.567
4829 1282.28 855.086
4831 1299.84 746.837
4834 1466.83 798.03
4835 1490.06 668.383
4838 1509.96 818.734
4844 1734.35 731.115
4852 1980.73 668.917
4856 2234.07 946.074
4868 584.074 676.7
4869 584.074 676.7
4881 1220.52 711.567
4883 1407.18 695.746
4885 1462.31 735.111
4888 1722.5 856.861
4890 1733.57 816.502
4891 1741.25 840.084
4892 1744.31 820.497
4901 1911.04 685.064
4902 1950.84 716.737
4911 388.057 692.549
4912 464.315 862.268
4913 645.938 665.145
4914 667.92 850.825
4918 997.245 769.235
4922 1144.66 875.26
4924 1224.1 711.148
4925 1306.99 812.652
4932 1596.96 880.203
4945 2679.7 724.134
4947 104.804 920.005
4948 207.351 783.392
4949 218.612 722.219
4950 211.694 815.686
4951 314.476 719.062
4954 397.368 754.926
4956 467.72 743.941
4958 533.232 740.373
4960 628.068 715.826
4961 640.298 825.652
4963 697.694 956.544
4966 735.7 846.549
4970 930.383 798.728
4972 965.508 912.453
4973 980.642 754.241
4975 1015.18 804.392
4976 1045.24 666.995
4977 1067.41 718.165
4978 1172.74 699.077
4979 1196.61 759.369
4980 1196.61 759.369
4982 1247.23 963.32
4983 1240.21 736.156
4986 1393.03 547.071
4987 1385.78 667.071
4988 1399.59 768.808
4989 1443.34 612.788
4991 1476.47 534.633
4994 1464.94 686.944
4995 1469.62 814.218
4997 1502.84 907.175
5000 1725.42 777.669
5001 1728.09 784.253
5004 1865.91 679.086
5006 1917.94 700.608
5007 2005.04 684.777
5009 2225 661.901
5010 2294.27 403.202
5013 2333.45 577.778
5015 2373.56 536.09
5017 207.12 763.185
5019 470.652 859.844
5020 486.977 894.097
5021 593.413 757.492
5023 614.166 917.934
5024 624.383 663.613
5025 644.708 645.744
5027 700.712 740.479
5028 772.445 628.326
5029 838.698 954.013
5030 848.221 775.605
5031 882.659 921.741
5032 928.907 666.159
5035 1051.77 639.054
5036 1051.77 639.054
5038 1225.64 696.149
5039 1225.64 696.149
5043 1306.99 812.652
5045 1359.74 618.066
5048 1409.73 774.737
5050 1512.92 673.245
5052 1654.18 476.531
5053 1664.89 475.848
5054 1611.13 865.887
5055 1728.11 348.913
5056 1687.78 799.99
5059 1787.64 594.125
5060 1804.89 635.991
5061 1788.89 756.891
5063 1919.19 689.844
5065 1954.31 981.412
5067 2136.45 666.934
5068 2247.77 463.523
5070 2297.51 669.833
5072 2568.14 515.92
5078 526.38 926.596
5080 637.314 945.869
5082 795.96 742.744
5084 855.188 770.169
5087 1000.75 727.292
5089 1017.78 708.225
5090 1059.64 704.596
5091 1112.49 715.795
5094 1164.64 778.172
5095 1172.4 887.006
5097 1213.89 667.578
5099 1236.13 696.978
5100 1236.13 696.978
5101 1238.12 763.796
5102 1233.61 980.208
5103 1302.71 545.658
5104 1304.64 536.633
5105 1288.07 635.68
5106 1304.22 867.939
5107 1367.68 921.695
5108 1397.79 676.101
5110 1397.02 747.06
5111 1407.28 736.837
5112 1424.86 627.214
5113 1429.19 723.992
5115 1476.47 534.633
5117 1513.93 683.071
5118 1514.69 730.099
5119 1636.26 669.213
5120 1653.3 715.536
5121 1727.7 373.773
5123 1752.53 619.957
5124 1732.41 784.261
5125 1740.53 841
5126 1749.71 782.711
5127 1765.06 692.821
5128 1774.76 618.317
5129 1785.51 480.735
5130 1778.9 684.199
5131 1786.85 628.146
5132 1785.79 758.819
5133 1792.57 749.12
5134 1795.32 726.141
5135 1857.24 464.658
5137 1861.57 470.964
5138 1868.91 490
5139 1849.96 934.756
5140 1884.91 645.833
5141 1932.56 449.232
5142 1990.69 932.934
5143 2031.76 468.542
5145 2029.03 693.623
5147 2077.9 631.657
5148 2095.35 641.889
5150 2141 680.758
5151 2172.47 672.644
5152 2176.4 589.741
5154 2211.16 449.131
5155 2200.45 599.21
5159 2229.81 594.855
5160 2223.6 779.713
5161 2229.85 593.104
5162 2257.13 531.118
5163 2257.13 531.118
5165 2240.85 883.584
5166 2265.96 507.973
5167 2249.61 852.562
5168 2256.07 802.882
5169 2253.09 888.545
5170 2277.78 532.526
5171 2270.12 661.654
5175 2310.32 409.579
5178 2282.74 833.135
5179 2297.51 669.833
5181 2333.91 489.064
5182 2304.86 570.231
5183 2314.78 734.408
5184 2324.74 670.015
5185 2325.58 735.459
5186 2340.42 729.629
5187 2345.87 971.558
5188 2355.43 576.403
5189 2365.17 696.632
5190 2370.46 661.164
5191 2373.24 670.935
5192 2373.78 692.312
5193 2369.73 952.208
5194 2399.87 643.128
5195 2382.08 535.234
5196 2410.14 618.699
5197 2414.13 632.396
5198 2398.52 558.889
5199 2475.27 502.554
5200 2447.1 724.702
5201 2451.6 682.31
5202 2468.6 694.184
5203 2466.47 950.474
5204 2478.3 874.495
5206 2495.68 686.747
5207 2499.56 846.727
5208 2499.56 846.727
5209 2507.47 647.977
5210 2504.57 817.261
5211 2508.6 707.927
5212 2510.92 743.373
5213 2514.59 570.025
5217 2702.85 567.114
5220 2876.98 268.031
5221 2841.42 745.095
5223 2858.11 558.574
5224 2853.95 782.495
5225 2953.44 409.426
5228 3007.95 586.39
5229 3177.28 989.966
5236 265.781 720.139
5237 366.135 688.938
5238 636.491 668.214
5242 1017.78 708.225
5244 1099.75 611.547
5245 1116.28 813.18
5246 1159.82 792.638
5247 1167.11 611.21
5248 1176.98 705.244
5249 1176.98 705.244
5250 1185.18 865.094
5251 1191.07 938.053
5252 1238.44 777.59
5254 1349.82 601.025
5256 1432.62 754.423
5259 1478.66 545.082
5261 1510.87 854.469
5262 1527.73 908.119
5263 1547.82 864.656
5264 1601.89 658.755
5265 1640.07 980.055
5266 1687.27 774.528
5268 1787.64 594.125
5269 1832.77 733.782
5270 1850.19 489.842
5271 1868.91 490
5275 1961.53 696.373
5276 1961.53 696.373
5277 1969.76 831.177
5280 2009.31 693.38
5283 2154.07 707.316
5286 2203.72 740.07
5291 2255.93 664.164
5293 2303.7 545.783
5295 2363.55 801.472
5296 2377.07 918.558
5297 2399.87 643.128
5298 2412.38 655.098
5299 2394.16 534.947
5300 2409.5 522.727
5302 2454.8 516.679
5303 2477.01 864.341
5305 2514.59 570.025
5307 2564.71 522.674
5313 2856.95 799.082
5318 3211.53 823.61
5319 17.8149 674.563
5320 141.749 651.961
5321 238.114 714.08
5322 238.427 835.61
5323 238.427 835.61
5324 425.789 682.322
5325 488.871 876.373
5326 634.031 842.217
5327 661.69 765.092
5328 698.076 693.446
5329 701.47 655.362
5330 770.703 860.103
5331 877.118 848.578
5332 905.342 677.644
5333 1018.23 786.051
5334 1090.94 734.917
5335 1094.3 659.21
5336 1137.77 695.614
5337 1188.43 871.294
5338 1274.79 835.685
5339 1297.09 635.55
5340 1393.03 547.071
5341 1424.86 627.214
5342 1494.6 544.639
5343 1513.23 805.916
5344 1517.13 827.799
5345 1517.19 860.334
5346 1567.96 866.181
5347 1705.94 670.118
5348 1713.94 860.23
5349 1725.59 682.008
5350 1739.21 694.382
5351 1809.32 677.677
5352 1924.08 615.198
5353 1924.61 623.564
5354 2063.18 886.652
5355 2085.78 684.607
5356 2093.43 653.294
5357 2184.7 671.163
5358 2188.58 591.096
5359 2221.74 944.218
5360 2221.74 944.218
5361 2222.55 711.78
5362 2235.61 840.732
5363 2240.51 630.899
5364 2259.88 803.461
5365 2288.39 818.285
5366 2338.71 660.055
5367 2443.94 567.026
5368 2466.7 685.518
5369 2466.7 685.518
5370 2492.71 984.455
5371 2602.02 859.457
5372 2612.24 444.135
5373 2777.78 865.347
5374 2781.63 622.357
5375 2812.26 734.238
5376 2962.71 809.122
5377 2967.02 858.962
5378 2991.8 869.998
5379 2999.25 914.605
5380 3002.28 597.978
5381 3211.26 645.963
Visibility for camera IMG_20241230_135745.jpg
560
185 920.647 752.61
467 1092.47 813.518
473 1107.93 812.257
474 1109.81 796.055
478 1131.69 868.864
484 1160.26 868.372
496 1176.38 812.744
497 1176.38 812.744
499 1183.62 808.194
508 1210.02 849.497
509 1212.16 750.363
513 1234.85 721.274
516 1241.8 715.904
532 1269.77 886.36
536 1277.22 896.93
545 1304.09 882.297
549 1310.84 912.146
555 1322.56 733.957
561 1341.14 769.78
565 1339.07 887.492
567 1358.49 781.106
594 1519.7 675.186
642 2020.73 806.339
643 2020.73 806.339
836 1126.9 736.431
866 1380.33 900.94
871 1521.48 751.827
875 1533.47 824.072
891 2020.9 618.475
1066 1235.02 892.422
1069 1277.65 919.691
1077 1589.35 706.649
1082 1809.09 668.05
1083 1773.4 787.021
1218 1249.83 740.204
1245 1732.9 771.464
1339 1283.42 883.809
1346 1377.88 848.66
1352 1537.83 766.058
1353 1548.91 805.699
1357 1750.72 750.953
1449 1249.05 753.378
1468 1597.8 647.426
1471 1700.77 648.557
1482 2243.06 746.989
1558 1509.04 724.878
1559 1532.33 806.395
1562 1707.51 812.975
1570 1951.58 852.964
1575 2025.39 715.271
1576 2030.72 819.793
1643 1181.7 795.117
1671 1979.37 773.348
1672 1979.37 773.348
1674 2049.92 730.697
1742 1199.07 740.898
1762 1345.05 866.812
1771 1710.47 773.053
1777 2026.11 786.343
1825 1421.69 654.857
1832 1564.01 838.683
1836 1704.15 780.763
1846 1968.6 786.4
1847 1971.27 762.983
1921 1379.65 887.392
1926 1694.37 649.401
1944 936.12 688.855
2054 2049.92 730.697
2233 1512.9 741.206
2234 1548.62 669.36
2241 1935.74 704.132
2328 1703.57 764.614
2329 1718.44 781.623
2333 1941.82 786.374
2336 2053.1 799.881
2430 1555.44 763.216
2434 1970.48 716.122
2435 1970.48 716.122
2498 1221.13 739.032
2504 1291.18 870.766
2521 1756.71 772.272
2522 1758.98 797.08
2523 1762.75 832.795
2608 1718.16 635.807
2609 1733.23 714.36
2617 1887.5 719.397
2619 1971.85 743.157
2620 1970.55 829.907
2703 1590.21 661.883
2704 1590.21 661.883
2729 2281.18 666.82
2794 1407.33 756.714
2811 2017.39 741.38
2814 2281.55 796.421
2867 1335.46 660.206
2892 1637.46 745.582
2893 1651.89 736.133
2898 1785.46 748.111
2909 2030.7 771.549
2913 2194.8 700.411
2917 2277.3 809.948
2982 1627.53 736.337
2989 1953.82 802.648
2990 1961.77 756.37
2996 2039.81 652.168
3056 1348 661.586
3084 1703.93 806.051
3087 1801.85 727.69
3091 2013.87 819.641
3092 2152.85 704.029
3161 1683.99 659.637
3162 1711.9 779.549
3166 1804.23 645.644
3167 1795.39 856.222
3171 2077.82 801.641
3173 2218.86 727.656
3174 2263.3 743.488
3175 2263.3 743.488
3213 1242.4 806.36
3261 1982.01 820.197
3262 1982.01 820.197
3263 1990.8 802.516
3271 2201.33 674.706
3317 1569.38 801.947
3327 1794.5 707.066
3328 1794.5 707.066
3337 2034.26 854.286
3377 1248.66 746.823
3410 1717.72 839.065
3419 2077.82 801.641
3420 2102.05 737.005
3449 1237.05 767.028
3457 1354.56 670.178
3461 1407.19 765.63
3485 1734.38 694.296
3493 1958.64 776.651
3496 1971.24 751.394
3504 2247.79 803.8
3558 1260.34 788.036
3562 1269.22 765.623
3604 1742.82 631.788
3620 1971.24 751.394
3623 1992.93 748.016
3624 2003.67 801.779
3625 2059.83 662.469
3627 2326.89 723.959
3673 1433.01 767.751
3690 1803.62 778.244
3693 1928.7 766.048
3694 1928.7 766.048
3695 1979.89 745.353
3696 1999.58 852.778
3768 1718.2 791.508
3771 1744.09 692.444
3779 2267.24 769.887
3793 766.296 727.349
3795 770.677 745.505
3796 770.677 745.505
3828 1272.49 870.382
3839 1557.65 693.337
3865 1930.58 846.217
3869 1968.24 685.181
3871 2020.72 793.279
3872 2043.82 722.059
3878 2238.26 797.937
3879 2238.26 797.937
3880 2245.31 707.885
3882 2256.61 715.726
3980 2006.8 768.198
3993 2328.26 803.215
4017 1168.53 644.531
4018 1168.53 644.531
4031 1273.31 699.069
4052 1506.22 694.275
4053 1506.22 694.275
4059 1744.09 692.444
4065 1949.67 665.932
4071 2281.74 586.264
4073 2312.93 681.265
4094 1417.47 770.691
4097 1555.44 763.216
4110 2089.75 743.959
4131 1312.9 734.285
4135 1364.49 705.226
4215 1998.11 804.355
4228 790.427 662.988
4230 794.961 827.288
4242 1182.85 630.268
4257 1422.58 853.987
4263 1573.75 831.901
4288 2075.04 820.382
4301 845.019 748.218
4302 936.12 688.855
4317 1330.35 712.594
4322 1423.75 892.071
4324 1442.68 720.987
4338 1786.04 773.132
4345 2116.84 744.165
4348 2227.56 827.326
4373 1206.49 766.444
4376 1234.85 721.274
4387 1403.31 830.034
4391 1422.22 734.29
4397 1612.7 779.576
4423 2186.66 856.369
4424 2186.66 856.369
4425 2214.02 812.807
4429 969.484 789.03
4430 1022.96 760.202
4431 1093.93 746.294
4432 1178.62 670.464
4436 1233.13 753.007
4440 1248.66 746.823
4445 1340.25 718.846
4449 1400.45 684.7
4452 1434.77 755.448
4453 1460.91 866.661
4459 1720.56 796.838
4474 2291.07 840.681
4475 2291.07 840.681
4486 1084.89 725.321
4490 1313.22 771.423
4499 1441.23 664.362
4507 1771.38 721.432
4521 2015.71 667.47
4524 2247.15 726.834
4539 929.647 706.482
4546 1035.31 776.097
4560 2356.79 686.614
4567 892.145 723.845
4572 1045.06 915.292
4574 1092.79 844.225
4577 1184.01 664.283
4578 1184.01 664.283
4579 1181 724.79
4592 1498.08 655.556
4605 1935.63 655.711
4606 1949.67 665.932
4612 2118.74 718.785
4625 731.383 705.755
4631 845.019 748.218
4642 1257.4 819.858
4643 1274.64 682.27
4656 1481.6 685.971
4666 1938.62 769.087
4671 2179.18 686.916
4674 2273.27 905.055
4688 567.868 706.603
4689 568.287 701.907
4703 608.434 844.593
4705 621.946 674.741
4708 623.638 688.763
4709 623.787 732.944
4712 627.639 741.122
4718 635.326 738.776
4721 648.014 682.947
4729 720.279 836.642
4731 752.573 672.289
4734 809.834 640.957
4742 1025.5 871.632
4754 1348 661.586
4760 1678.69 702.76
4761 1683.93 650.213
4775 454.828 782.117
4776 537.786 704.29
4777 537.786 704.29
4780 557.292 742.391
4788 662.397 840.918
4792 726.152 702.658
4794 765.175 834.531
4795 776.677 834.723
4799 809.007 817.588
4802 840.055 652.423
4804 877.582 664.906
4806 953.221 693.812
4814 1092.79 844.225
4815 1092.72 846.602
4816 1179.33 676.708
4817 1201.74 886.751
4820 1250.77 804.457
4823 1313.18 660.728
4824 1314.7 882.707
4827 1345.48 692.865
4828 1383.79 711.056
4829 1401.96 829.657
4831 1418.68 725.825
4834 1575.19 773.607
4835 1597.8 647.426
4838 1616.27 792.485
4844 1831.03 705.43
4850 2006.8 768.198
4852 2073.75 640.317
4864 627.481 664.776
4865 686.586 712.974
4869 776.473 667.482
4874 1227.76 827.117
4881 1345.48 692.865
4883 1519.7 675.186
4884 1647.06 503.201
4885 1570.96 712.642
4888 1818.73 828.684
4891 1837.91 811.758
4892 1840.39 793.154
4902 2043.08 688.675
4911 605.242 684.606
4912 672.772 840.913
4922 1276.26 849.817
4925 1426.27 788.674
4926 1509.12 603.697
4932 1698.32 852.095
4934 1837.43 727.524
4940 1966.33 637.691
4941 2085.82 797.76
4948 451.942 770.91
4954 614.341 741.732
4957 705.328 720.86
4958 732.83 726.913
4959 770.488 673.098
4960 815.479 703.1
4961 826.584 805.593
4965 926.81 720.046
4968 980.272 828.311
4972 1112.76 885.776
4973 1126.9 736.431
4974 1138.57 946.43
4976 1187.18 652.653
4977 1205.9 702.493
4979 1323.15 738.759
4983 1364.54 715.661
4984 1395.44 654.995
4985 1434.77 755.448
4986 1514.24 530.753
4987 1499.76 647.619
4988 1511.37 746.346
4991 1594.05 516.966
4994 1573.72 665.638
4995 1577.83 788.971
4998 1692.37 792.54
5000 1822.58 750.813
5004 1960.15 652.238
5007 2097.86 655.856
5021 784.82 741.422
5024 812.084 654.454
5025 830.054 637.445
5026 863.98 746.832
5031 1038.66 895.2
5032 1084.88 652.759
5033 1098.26 660.443
5038 1350.23 678.52
5039 1350.23 678.52
5041 1394.46 624.678
5043 1426.27 788.674
5045 1478.62 600.79
5050 1620.2 651.697
5051 1716.3 494.082
5054 1711.83 838.047
5056 1786.04 773.132
5058 1818.35 813.785
5059 1894.38 568.856
5061 1884.9 729.274
5063 2013.18 662.219
5065 2044.91 950.008
5067 2229.29 636.078
5068 2356.91 427.773
5069 2298.97 827.411
5070 2392 636.712
5072 2672.04 475.411
5074 2730.01 593.38
5075 2772.14 733.683
5079 776.473 667.482
5080 820.996 918.2
5081 968.183 615.607
5086 1065.51 796.572
5087 1144.75 709.512
5088 1145.22 902.814
5090 1198.55 688.426
5091 1246.56 698.82
5094 1294.22 757.125
5095 1301.41 860.052
5096 1314.01 838.906
